Latitude,Longitude
53.834159,10.697536
53.83418,10.697603
53.83419708919659,10.697639636363638
53.83421372190726,10.697676272727273
53.83422947862785,10.69771290909091
53.83424401082173,10.697749545454545
53.83425706915611,10.697786181818183
53.83426852370157,10.697822818181818
53.83427837445809,10.697859454545455
53.83428675135512,10.69789609090909
53.83429390372544,10.697932727272727
53.834300180105686,10.697969363636362
53.834306,10.698006
